AccountCode,Team,Name,Mrg,PinPout,Actual,ExpOptVal,With_Exch,Y_PNL,E_PNL,O_PNL,I_PNL,T_PNL,PL_D0.5U0.5,PL_U0.5D0.5,Client,DT
C638,SIC,PIC:702P:SIC:3553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3553,02-Apr-2024 14:26:17
C639,SIC,PIC:702P:SIC:3570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3570,02-Apr-2024 14:26:17
C640,SIC,PIC:702P:SIC:3583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3583,02-Apr-2024 14:26:17
C641,SIC,PIC:702P:SIC:3584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584,02-Apr-2024 14:26:17
C642,SIC,PIC:702P:SIC:3595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3595,02-Apr-2024 14:26:17
C644,SIC,PIC:702P:SIC:3600,0.2,2.0,2.0,0.0,1.0,0.1,0.28551000000000004,0.0,0.18551,0.18551,0.0,0.0,3600,02-Apr-2024 14:26:17
C645,SIC,PIC:702P:SIC:3605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3605,02-Apr-2024 14:26:17
C643,SIC,PIC:702P:SIC:3607,0.2,2.0,2.0,0.0,1.0,0.1,0.2855,0.0,0.1855,0.1855,0.0,0.0,3607,02-Apr-2024 14:26:17
C646,SIC,PIC:702P:SIC:3610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3610,02-Apr-2024 14:26:17
C647,SIC,PIC:702P:SIC:3615,0.2,2.0,2.0,0.0,1.0,0.1,0.2850275,0.0,0.1850275,0.1850275,0.0,0.0,3615,02-Apr-2024 14:26:17
C648,SIC,PIC:702P:SIC:3616,0.2,2.0,2.0,0.0,1.0,0.1,0.28269500000000003,0.0,0.182695,0.182695,0.0,0.0,3616,02-Apr-2024 14:26:17
C649,SIC,PIC:702P:SIC:3617,0.6,3.0,3.0,0.0,3.0,0.5,0.9459775,0.0,0.4459775,0.4459775,-1.0,0.0,3617,02-Apr-2024 14:26:17
C727,SIC,PIC:702P:SIC:3618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3618,02-Apr-2024 14:26:17
C775,SIC,PIC:702P:SIC:3620,0.2,2.0,2.0,0.0,1.0,0.1,0.28269500000000003,0.0,0.182695,0.182695,0.0,0.0,3620,02-Apr-2024 14:26:17
C790,SIC,PIC:702P:SIC:3621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3621,02-Apr-2024 14:26:17
C893,SIC,PIC:702P:SIC:3623,0.2,1.0,1.0,0.0,1.0,0.1,0.25153250000000005,0.0,0.15153250000000001,0.15153250000000001,0.0,0.0,3623,02-Apr-2024 14:26:17
C929,SIC,PIC:702P:SIC:3624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3624,02-Apr-2024 14:26:17
D037,SIC,PIC:702P:SIC:3625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3625,02-Apr-2024 14:26:17
C554,SIO,PIC:702P:SIO:2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003,02-Apr-2024 14:26:17
C553,SIO,PIC:702P:SIO:2051,2.3,12.0,12.0,0.0,11.0,1.9,3.8460624999999995,0.0,1.9460624999999998,1.9460624999999998,-2.0,-1.0,2051,02-Apr-2024 14:26:17
D050,SIO,PIC:702P:SIO:2660,1.1,5.0,5.0,0.0,5.0,0.8,1.6390875,0.0,0.8390874999999999,0.8390874999999999,-1.0,-1.0,2660,02-Apr-2024 14:26:17
C650,SIO,PIC:702P:SIO:3596,0.6,3.0,3.0,0.0,3.0,0.6,1.0924075,0.0,0.49240749999999994,0.49240749999999994,-1.0,0.0,3596,02-Apr-2024 14:26:17
C651,SIO,PIC:702P:SIO:3599,1.0,5.0,5.0,0.0,5.0,0.7,1.4393349999999998,0.0,0.739335,0.739335,-1.0,-1.0,3599,02-Apr-2024 14:26:17
C815,SIO,PIC:702P:SIO:3622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3622,02-Apr-2024 14:26:17
C611,SIO,PIC:702P:SIO:6760,5.8,31.0,31.0,0.0,26.0,4.8,9.694870000000002,0.0,4.894870000000001,4.894870000000001,-5.0,-3.0,6760,02-Apr-2024 14:26:17
C571,VEC,PLUGM:906X:VEC:3607,0.2,0.0,0.0,0.0,0.0,-0.1,-0.06984249999999079,0.26981000000000127,-0.239652499999992,0.030157500000009222,0.0,-1.0,3607,02-Apr-2024 14:26:17
C229,VEO,PLUGM:906X:VEO:2003,0.4,-1.0,-1.0,0.0,0.0,-1.7,-1.6215949999999808,0.5396200000000025,-0.4612149999999833,0.07840500000001925,1.0,-2.0,2003,02-Apr-2024 14:26:17
C214,VEO,PLUGM:906X:VEO:2051,0.2,0.0,0.0,0.0,0.0,-0.9,-0.9142424999999997,0.26981000000000127,-0.28405250000000093,-0.0142424999999997,0.0,-1.0,2051,02-Apr-2024 14:26:17
C576,VEO,PLUGM:906X:VEO:3596,0.2,0.0,0.0,0.0,0.0,-0.1,-0.048507499999989476,0.26981000000000127,-0.2183174999999907,0.05149250000001053,0.0,-1.0,3596,02-Apr-2024 14:26:17
C213,VEO,PLUGM:906X:VEO:6760,0.4,-1.0,-1.0,0.0,0.0,-1.8,-1.592577499999983,0.5396200000000025,-0.33219749999998543,0.20742250000001694,1.0,-2.0,6760,02-Apr-2024 14:26:17
C898,VSS,PLUGM:906X:VSS:2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2050,02-Apr-2024 14:26:17
C950,VSS,PLUGM:906X:VSS:2056,0.4,0.0,0.0,0.0,0.0,-1.9,-1.8880749999999877,0.3899,-0.3779749999999878,0.011925000000012169,1.0,-2.0,2056,02-Apr-2024 14:26:17
C753,VSS,PLUGM:906X:VSS:2948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2948,02-Apr-2024 14:26:17
C570,VEC,PLUGS:901X:VEC:3607,1.1,0.0,0.0,0.0,3.0,1.1,2.188445,0.9424050000000002,0.14603999999999998,1.088445,0.0,-1.0,3607,02-Apr-2024 14:26:17
C228,VEO,PLUGS:901X:VEO:2003,1.7,-2.0,-2.0,0.0,3.0,2.8,3.5626775,0.4709049999999999,0.29177250000000005,0.7626775000000001,-2.0,0.0,2003,02-Apr-2024 14:26:17
C212,VEO,PLUGS:901X:VEO:2051,0.9,0.0,0.0,0.0,1.0,1.4,1.8014525,0.24165500000000004,0.15979749999999984,0.4014524999999999,-1.0,0.0,2051,02-Apr-2024 14:26:17
C577,VEO,PLUGS:901X:VEO:3596,1.1,0.0,0.0,0.0,3.0,1.1,2.2101050000000004,0.9424050000000002,0.1677,1.1101050000000001,0.0,-1.0,3596,02-Apr-2024 14:26:17
C211,VEO,PLUGS:901X:VEO:6760,2.3,-1.0,-1.0,0.0,11.0,5.8,6.1488925,0.11390499999999956,0.23498749999999993,0.34889249999999966,-5.0,3.0,6760,02-Apr-2024 14:26:17
C899,VSS,PLUGS:901X:VSS:2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2050,02-Apr-2024 14:26:17
C951,VSS,PLUGS:901X:VSS:2056,1.4,-1.0,-1.0,0.0,-45.0,-2.1,-4.927404999999999,-3.0351449999999995,0.20773999999999943,-2.8274049999999993,1.0,-1.0,2056,02-Apr-2024 14:26:17
C754,VSS,PLUGS:901X:VSS:2948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2948,02-Apr-2024 14:26:17
C237,NAV,POOJABHATTAR:710X:NAV:6760,2.9,1.0,1.0,0.0,0.0,-0.1,0.042039999999999994,0.0,0.14204,0.14204,-3.0,-3.0,6760,02-Apr-2024 14:26:17
D211,JAS,PRABHJYOTMOKHA:207X:JAS:6760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6760,02-Apr-2024 14:26:17
C304,JAS,PRABHJYOTMOKHA:513X:JAS:6760,0.3,-1.0,-1.0,0.0,-1.0,0.0,0.31801999999999986,0.0,0.31801999999999986,0.31801999999999986,0.0,0.0,6760,02-Apr-2024 14:26:17
C736,NAF,PRATIKDAVDA:614X:NAF:9771,0.0,1.0,1.0,0.0,0.0,2.2,2.4718875000000002,0.0,0.5220875,0.2718875,0.0,0.0,9771,02-Apr-2024 14:26:17
C737,NAF,PRATIKJAKHELIA:611X:NAF:9771,0.3,5.0,5.0,0.0,6.0,0.2,0.3830875000000011,0.059062499999999955,0.19742500000000104,0.18308750000000107,0.0,0.0,9771,02-Apr-2024 14:26:17
D187,JAI,PRATIKMAURYA:953X:JAI:6760,2.4,3.0,3.0,0.0,14.0,1.5,2.393009999999989,0.8781699999999892,0.014839999999999513,0.8930099999999892,-2.0,0.0,6760,02-Apr-2024 14:26:17
C249,VEO,PUTLR:711X:VEO:6760,1.1,-3.0,-3.0,0.0,-6.0,-0.1,-0.17717499999999853,0.0,-0.07717499999999852,-0.07717499999999852,2.0,-3.0,6760,02-Apr-2024 14:26:17
C901,VSS,PUTLR:711X:VSS:2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2050,02-Apr-2024 14:26:17
C953,VSS,PUTLR:711X:VSS:2056,0.2,-1.0,-1.0,0.0,0.0,0.0,-0.1422999999999996,0.0,-0.1422999999999996,-0.1422999999999996,1.0,-1.0,2056,02-Apr-2024 14:26:17
C757,VSS,PUTLR:711X:VSS:2948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2948,02-Apr-2024 14:26:17
C536,VEO,PUTMS:709X:VEO:6760,0.8,0.0,0.0,0.0,11.0,0.0,1.2766,1.2766,0.0,1.2766,1.0,-1.0,6760,02-Apr-2024 14:26:17
C983,JAS,RAHILBANDI:137X:JAS:6760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6760,02-Apr-2024 14:26:17
C090A,JAI,RAHULSHAH:111X:JAI:6760,12.8,-120.0,-120.0,0.0,-325.0,-1.3,4.601704999999944,5.131379999999986,0.7703249999999588,5.901704999999944,5.0,-19.0,6760,02-Apr-2024 14:26:17
C265,JPT,RAJESHMENON:937X:JPT:6760,0.0,-17.0,-17.0,0.0,0.0,-0.8,-0.3145999999999983,0.4984,-0.012999999999999418,0.4854000000000017,0.0,0.0,6760,02-Apr-2024 14:26:17
V038,HEO,RAVIST:705X:HEO:6760,38.3,1.0,1.0,0.0,0.0,3.6,4.01681,0.11999999999999997,0.29681,0.41681,0.0,1.0,6760,02-Apr-2024 14:26:17
C437,NAS,RICKYAGARWAL:603X:NAS:9771,7.4,-42.0,-42.0,0.0,172.0,-2.7,-3.035837500000033,3.870274999999977,-3.9940125000000086,-0.3358375000000326,5.0,3.0,9771,02-Apr-2024 14:26:17
C131,NAV,RISHABHDAMANI:920X:NAV:6760,6.5,0.0,0.0,0.0,0.0,0.1,0.16570000000000001,0.0,0.0657,0.0657,0.0,0.0,6760,02-Apr-2024 14:26:17
C298,JAI,RITESHHSHAH:515X:JAI:6760,2.3,38.0,38.0,0.0,42.0,0.4,0.41378249999999944,-0.06077499999999971,0.07455749999999912,0.013782499999999418,-1.0,1.0,6760,02-Apr-2024 14:26:17
C120,JAI,RITESHJSHAH:505X:JAI:6760,0.5,100.0,100.0,0.0,-207.0,-0.2,-2.1597349999999977,-2.132032499999994,0.1722974999999959,-1.9597349999999976,7.0,-7.0,6760,02-Apr-2024 14:26:17
C861,JAI,RUPESHC:919X:JAI:6760,0.0,-4.0,-4.0,0.0,-13.0,-0.3,-0.26394999999999913,-0.044149999999999454,0.08020000000000042,0.03605000000000087,3.0,-2.0,6760,02-Apr-2024 14:26:17
C262,JAI,RUSHABHSHAH:935X:JAI:6760,2.9,26.0,26.0,0.0,50.0,0.3,1.3078949999999978,0.9085050000000009,0.09938999999999709,1.0078949999999978,-1.0,1.0,6760,02-Apr-2024 14:26:17
C978,NAF,SAGARJAIN:629X:NAF:9771,-0.0,0.0,0.0,0.0,-1.0,0.1,0.1580125,0.40945,-0.3038125,0.0580125,0.0,0.0,9771,02-Apr-2024 14:26:17
C992,KAR,SAGARSINGH:112X:KAR:6760,31.9,2.0,-3.0,-5.0,-1.0,2.4,6.6865000000000006,5.34152,-1.0550199999999987,4.286500000000001,-33.0,-35.0,6760,02-Apr-2024 14:26:17
C785,NAF,SAMKITSHAH:621X:NAF:9771,0.8,16.0,16.0,0.0,15.0,-0.2,-0.47402500000000597,-0.03520000000000271,-0.23882500000000317,-0.27402500000000596,0.0,0.0,9771,02-Apr-2024 14:26:17
C863,JAI,SANKETMULHERKAR:524X:JAI:6760,1.8,6.0,6.0,0.0,-6.0,-0.4,-0.00743250000000073,-0.19839000000000015,0.5909574999999995,0.3925674999999993,0.0,-1.0,6760,02-Apr-2024 14:26:17
C301,JPT,SHAGUNRATHORE:517X:JPT:6760,1.6,21.0,21.0,0.0,20.0,-0.2,0.7665900000000005,0.0,0.9665900000000006,0.9665900000000006,0.0,-1.0,6760,02-Apr-2024 14:26:17
C977,NAF,SHIVAMPANDEY:628X:NAF:9771,0.0,0.0,0.0,0.0,0.0,0.0,0.05158750000000009,0.06827499999999996,0.009125000000000109,0.05158750000000009,0.0,0.0,9771,02-Apr-2024 14:26:17
C058,SHR,SHRENIKSHAH:940X:SHR:6760,19.8,31.0,31.0,0.0,34.0,0.2,2.832214999999999,7.1632500000000014,-4.531035000000001,2.6322149999999986,-3.0,-2.0,6760,02-Apr-2024 14:26:17
C625,NAF,SHUBHSHAH:607X:NAF:9771,0.0,0.0,0.0,0.0,0.0,0.2,0.20142500000000027,-0.005599999999999991,0.0070250000000002645,0.0014250000000002728,0.0,0.0,9771,02-Apr-2024 14:26:17
D213,NAF,SHWETAJHAWAR:636X:NAF:9771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9771,02-Apr-2024 14:26:17
C180,RON,SLIM:725X:RON:2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003,02-Apr-2024 14:26:17
C303,JAS,SMARANDUBEY:512X:JAS:6760,0.1,0.0,0.0,0.0,0.0,0.0,0.7262349999999991,0.0,0.7262349999999991,0.7262349999999991,0.0,0.0,6760,02-Apr-2024 14:26:17
C988,HEC,SPDM:102X:HEC:3542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3542,02-Apr-2024 14:26:17
C962,HEC,SPDM:102X:HEC:3553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3553,02-Apr-2024 14:26:17
C935,HEC,SPDM:102X:HEC:3583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3583,02-Apr-2024 14:26:17
C936,HEC,SPDM:102X:HEC:3595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3595,02-Apr-2024 14:26:17
C939,HEC,SPDM:102X:HEC:3600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600,02-Apr-2024 14:26:17
C940,HEC,SPDM:102X:HEC:3607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3607,02-Apr-2024 14:26:17
C941,HEC,SPDM:102X:HEC:3610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3610,02-Apr-2024 14:26:17
C942,HEC,SPDM:102X:HEC:3615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3615,02-Apr-2024 14:26:17
C943,HEC,SPDM:102X:HEC:3616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3616,02-Apr-2024 14:26:17
C944,HEC,SPDM:102X:HEC:3617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3617,02-Apr-2024 14:26:17
C945,HEC,SPDM:102X:HEC:3620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3620,02-Apr-2024 14:26:17
C870,HEO,SPDM:102X:HEO:2003,0.0,0.0,0.0,0.0,0.0,0.0,0.002524999999999997,0.005049999999999999,-0.002525000000000002,0.002524999999999997,0.0,0.0,2003,02-Apr-2024 14:26:17
C854,HEO,SPDM:102X:HEO:2051,0.0,0.0,0.0,0.0,0.0,0.0,0.026609999999999967,0.054487499999999994,-0.027877500000000024,0.026609999999999967,0.0,0.0,2051,02-Apr-2024 14:26:17
C960,HEO,SPDM:102X:HEO:2056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2056,02-Apr-2024 14:26:17
C937,HEO,SPDM:102X:HEO:3596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3596,02-Apr-2024 14:26:17
C938,HEO,SPDM:102X:HEO:3599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3599,02-Apr-2024 14:26:17
C946,HEO,SPDM:102X:HEO:3622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3622,02-Apr-2024 14:26:17
C853,HEO,SPDM:102X:HEO:6760,15.7,1.0,1.0,0.0,0.0,0.0,0.20971250000000002,-0.16381249999999997,0.373525,0.20971250000000002,0.0,0.0,6760,02-Apr-2024 14:26:17
C869,HEO,SPDM:625X:HEO:9771,22.3,0.0,0.0,0.0,0.0,6.0,6.3658,0.0,0.3658,0.3658,0.0,0.0,9771,02-Apr-2024 14:26:17
C507,JAI,SPECIALJAIN:999X:JAI:6760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6760,02-Apr-2024 14:26:17
C219,VEC,STDINTRA:720X:VEC:2922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2922,02-Apr-2024 14:26:17
C220,VEC,STDINTRA:720X:VEC:2928,0.2,0.0,0.0,0.0,0.0,0.2,0.4138725,0.0,0.2138725,0.2138725,0.0,0.0,2928,02-Apr-2024 14:26:17
C266,VEC,STDINTRA:720X:VEC:2985,0.2,0.0,0.0,0.0,0.0,0.2,0.455905,0.0,0.255905,0.255905,0.0,0.0,2985,02-Apr-2024 14:26:17
C221,VEC,STDINTRA:720X:VEC:2994,0.2,0.0,0.0,0.0,0.0,0.2,0.41868750000000005,0.0,0.21868750000000003,0.21868750000000003,0.0,0.0,2994,02-Apr-2024 14:26:17
C267,VEC,STDINTRA:720X:VEC:3535,0.2,0.0,0.0,0.0,0.0,0.2,0.447535,0.0,0.247535,0.247535,0.0,0.0,3535,02-Apr-2024 14:26:17
C356,VEC,STDINTRA:720X:VEC:3600,0.2,0.0,0.0,0.0,0.0,0.2,0.41752249999999996,0.0,0.21752249999999995,0.21752249999999995,0.0,0.0,3600,02-Apr-2024 14:26:17
C526,VEC,STDINTRA:720X:VEC:3610,0.2,0.0,0.0,0.0,0.0,0.2,0.441075,0.0,0.24107499999999996,0.24107499999999996,0.0,0.0,3610,02-Apr-2024 14:26:17
C231,VEO,STDINTRA:720X:VEO:2003,1.4,8.0,8.0,0.0,5.0,1.5,3.3884849999999997,0.0,1.8884849999999997,1.8884849999999997,0.0,-2.0,2003,02-Apr-2024 14:26:17
C216,VEO,STDINTRA:720X:VEO:2051,0.6,4.0,4.0,0.0,2.0,0.7,1.5590799999999998,0.0,0.85908,0.85908,0.0,-1.0,2051,02-Apr-2024 14:26:17
C578,VEO,STDINTRA:720X:VEO:3596,0.6,3.0,3.0,0.0,2.0,0.6,1.3490449999999998,0.0,0.749045,0.749045,0.0,-1.0,3596,02-Apr-2024 14:26:17
C215,VEO,STDINTRA:720X:VEO:6760,1.4,8.0,8.0,0.0,5.0,1.2,3.0266475,0.0,1.8266475,1.8266475,0.0,-2.0,6760,02-Apr-2024 14:26:17
C355,VEC,STOCKZM:738X:VEC:3595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3595,02-Apr-2024 14:26:17
C227,VEO,STOCKZM:738X:VEO:2003,1.7,0.0,0.0,0.0,0.0,5.7,9.917032999999996,4.217032999999996,0.0,4.217032999999996,-3.0,6.0,2003,02-Apr-2024 14:26:17
C210,VEO,STOCKZM:738X:VEO:2051,0.9,0.0,0.0,0.0,0.0,4.4,6.5332205000000005,2.1332205,0.0,2.1332205,-2.0,3.0,2051,02-Apr-2024 14:26:17
C579,VEO,STOCKZM:738X:VEO:3599,0.8,0.0,0.0,0.0,0.0,-0.2,1.8294124999999954,2.0294124999999954,0.0,2.0294124999999954,-1.0,3.0,3599,02-Apr-2024 14:26:17
C209,VEO,STOCKZM:738X:VEO:6760,1.7,0.0,0.0,0.0,0.0,5.6,9.762632999999996,4.162632999999996,0.0,4.162632999999996,-3.0,6.0,6760,02-Apr-2024 14:26:17
D077,JAS,TEJASNAGPAL:203X:JAS:2003,0.0,0.0,0.0,0.0,0.0,4.8,4.8,0.0,0.0,0.0,0.0,0.0,2003,02-Apr-2024 14:26:17
C974,JAS,TEJASNAGPAL:203X:JAS:6760,0.0,0.0,0.0,0.0,0.0,-0.6,-0.6,0.0,0.0,0.0,0.0,0.0,6760,02-Apr-2024 14:26:17
C492,JAS,TEJASNAGPAL:718X:JAS:6760,0.0,0.0,0.0,0.0,0.0,1.7,1.7165,0.016499999999999983,0.0,0.016499999999999983,0.0,0.0,6760,02-Apr-2024 14:26:17
C120L,JAS,TEJASNAGPAL:918X:JAS:6760,15.6,75.0,76.0,1.0,56.0,17.3,37.51350000000001,0.0,20.213500000000003,20.213500000000003,-9.0,-6.0,6760,02-Apr-2024 14:26:17
C252,JAS,TENONADAR:510X:JAS:6760,0.2,8.0,8.0,0.0,4.0,-0.5,0.5439475000000005,0.09575000000000007,0.9481975000000005,1.0439475000000005,0.0,0.0,6760,02-Apr-2024 14:26:17
C393,ITT,TEST:627X:ITT:9771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9771,02-Apr-2024 14:26:17
C744,NAF,UMANGSHAH:616X:NAF:9771,0.2,2.0,2.0,0.0,1.0,1.1,1.3729249999999993,0.0,0.49672499999999925,0.27292499999999925,0.0,0.0,9771,02-Apr-2024 14:26:17
C842,LIC,UNIONBANK:704P:LIC:4029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4029,02-Apr-2024 14:26:17
C506,JAI,VATSALSHAH:530X:JAI:6760,3.3,0.0,0.0,0.0,35.0,0.5,0.8917474999999988,0.6889875000000012,-0.2972400000000029,0.39174749999999886,-1.0,1.0,6760,02-Apr-2024 14:26:17
C045,VIY,VICKYSHETH:521X:VIY:6760,33.2,3.0,4.0,1.0,1.0,0.7,0.70374,-0.7614,0.76514,0.0037400000000000445,1.0,4.0,6760,02-Apr-2024 14:26:17
C074,VIK,VIKASAGRAWAL:101X:VIK:6760,37.6,-71.0,-71.0,0.0,-849.0,27.9,27.58153749999949,-1.3887375000005184,1.0702750000000087,-0.3184625000005067,28.0,-14.0,6760,02-Apr-2024 14:26:17
C118,JAI,VIKKYDAMANI:502X:JAI:6760,28.2,-7.0,-7.0,0.0,120.0,-2.5,0.37831750000006625,4.0472775000000665,-1.1689600000000004,2.8783175000000663,5.0,-5.0,6760,02-Apr-2024 14:26:17
D190,JAI,VIKRANTYADAV:908X:JAI:6760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6760,02-Apr-2024 14:26:17
D158,JAI,VIKRANTYADAV:947X:JAI:6760,34.2,-1.0,-1.0,0.0,49.0,3.2,8.116417500000072,0.6487724999998854,4.267645000000185,4.9164175000000725,-7.0,-6.0,6760,02-Apr-2024 14:26:17
C903,MUK,VIPINPALIWAL:507X:MUK:6760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6760,02-Apr-2024 14:26:17
C433,VIP,VIPULMATHUR:124X:VIP:6760,28.1,77.0,77.0,0.0,74.0,0.7,18.950280000000003,8.0952,10.155080000000002,18.250280000000004,-21.0,-18.0,6760,02-Apr-2024 14:26:17
C401,JPT,VIRAL CHAWDA:509X:JPT:6760,0.0,-12.0,-12.0,0.0,0.0,-0.1,0.23192499999999885,0.3585,-0.02657500000000058,0.33192499999999886,0.0,0.0,6760,02-Apr-2024 14:26:17
D079,VIK,VIVEKMISHRA:118X:VIK:6760,0.6,5.0,5.0,0.0,6.0,0.0,0.2622,0.019675000000000036,0.24252500000000007,0.2622,0.0,0.0,6760,02-Apr-2024 14:26:17
C119,JAI,YAGNESHSHAH:110X:JAI:6760,0.5,-2.0,-2.0,0.0,1.0,0.3,0.25452500000000006,0.05367499999999973,-0.09914999999999954,-0.045474999999999946,0.0,0.0,6760,02-Apr-2024 14:26:17
C348,JAS,YASH PUROHIT:525X:JAS:6760,0.1,-11.0,-11.0,0.0,-11.0,0.2,0.37797499999999706,0.0,0.17797499999999708,0.17797499999999708,0.0,-1.0,6760,02-Apr-2024 14:26:17
C784,NAF,YOGESHDALVI:620X:NAF:9771,0.2,4.0,4.0,0.0,6.0,0.1,-0.0457250000000014,-0.12853750000000136,0.0179125,-0.1457250000000014,0.0,0.0,9771,02-Apr-2024 14:26:17
C117,JAI,YOGESHMANGE:501X:JAI:6760,27.8,16.0,17.0,1.0,297.0,-1.7,-5.747314999999969,-4.6152899999999635,0.5679749999999961,-4.047314999999969,2.0,3.0,6760,02-Apr-2024 14:26:17
